04000US30,40,Montana,2010,990898,672952,55633,201082,222377,133356,60504,8.267008643,29.88058584,33.04500172,19.81656938,8.990834413,29.31485772,28.29148861,990898,870158,4783,60096,5494,572,320,21299,28176,87.81509298,0.482693476,0.554446573,2.149464425,2.843481367,18823,960,1345,93,631,1811,4513,66.80508234,3.407155026,4.773566156,0.330068143,571,1398,1320,710,717,77,701,10.39315617,25.44594103,24.02621041,12.92318893,13.05060066,1.401528941,0.435,42666,140502,19487
04000US31,40,Nebraska,2010,1830429,1184379,114212,335752,395344,232326,106745,9.643196983,28.34835808,33.3798556,19.61584932,9.01274001,28.68686038,28.56706428,1830429,1504726,78652,13266,28828,2057,1459,33143,168298,82.20619319,4.296916187,1.574931341,1.810668428,9.1944566,130121,4991,1282,918,22129,2769,6088,77.31583263,2.965572972,0.761744049,0.545461027,6093,5045,2391,1533,3579,6976,3631,21.1357014,17.50034689,8.294019703,5.317746635,12.41501318,24.19869571,0.432,48408,150865,21476
04000US32,40,Nevada,2010,2704642,1789530,274661,531333,595411,256589,131536,15.34821992,29.69120384,33.27192056,14.33834582,7.350309858,20.85752298,22.51641226,2704642,1461491,210656,23628,194100,15011,4985,74703,720068,54.03639373,7.788683308,7.176550538,2.762029134,26.62341264,561298,23876,25209,1815,53010,21003,33857,77.95069355,3.315797952,3.500919358,0.252059528,9256,36372,97200,10382,14548,8982,20610,4.76867594,18.73879444,50.07727975,5.348789284,7.495105616,4.627511592,0.448,51001,165716,22176
04000US33,40,New Hampshire,2010,1316759,907755,77536,270680,262058,185129,112352,8.541511752,29.81861846,28.86880271,20.39415922,12.37690787,33.00981874,32.51722821,1316759,1213600,14248,2417,28057,297,2962,18237,36941,92.16568863,1.082050702,2.130761969,1.384991483,2.805448833,8564,10769,2493,4053,3195,5224,2643,23.18291329,29.15189085,6.748599118,10.97154923,5967,6158,2025,743,2518,4174,6540,21.2674199,21.94817693,7.217450191,2.64818049,8.974587447,14.87685783,0.425,61042,190779,27633
04000US34,40,New Jersey,2010,8801624,5970904,713734,1761246,1382608,1321937,791379,11.95353333,29.49714147,23.15575665,22.13964586,13.25392269,34.64698989,36.22189703,8801624,5210611,1132573,12213,721760,1988,28705,129737,1564037,59.20056344,12.86777304,8.200304853,1.474012069,17.76986838,223062,430863,92780,204699,182538,372529,57566,14.26193882,27.54813345,5.932084727,13.08786173,299397,133669,98274,12466,100125,21436,59710,41.4815174,18.5198681,13.6158834,1.727166925,13.87233984,2.969962314,0.464,67681,239797,26945
04000US35,40,New Mexico,2010,2065932,1341329,223417,354726,428110,189989,145087,16.65639079,26.44586078,31.91685261,14.16423562,10.81666019,24.817735,25.15391989,2065932,835467,36409,180318,23392,910,2831,27194,959411,40.44019842,1.762352294,1.132273473,1.316306635,46.43962144,583132,6776,3507,249,5858,4471,355418,60.78020786,0.706266657,0.365536772,0.025953424,3533,4508,3822,2550,2016,5002,3892,15.10345417,19.27154583,16.33891929,10.90116279,8.618331053,21.38337893,0.464,42090,153689,17382
04000US36,40,New York,2010,19392283,13089848,1982107,3627235,3220714,2433331,1826461,15.14232251,27.71029121,24.60467073,18.58945192,13.95326363,32.74754795,32.31317138,19392283,11289178,2792447,46638,1422475,5660,85660,315337,3434888,58.21479606,14.3997847,7.335263208,1.626095287,17.71265405,475987,1085307,69134,725123,373224,568612,137501,13.85742417,31.59657607,2.012700269,21.1105282,321513,597754,110000,38643,139357,27830,198778,22.6023656,42.02210935,7.73300058,2.716603104,9.796797835,1.956449147,0.499,54148,212047,21021
04000US37,40,North Carolina,2010,9561558,6325621,964827,1749642,1937833,1123118,550201,15.25268428,27.65960844,30.63466812,17.7550631,8.697976056,26.58224843,26.30964372,9561558,6229927,2023810,102730,208695,4117,14354,173099,804826,65.1559819,21.16611121,2.182646385,1.81036396,8.417310233,498519,74702,20151,15013,116303,57015,23123,61.94121462,9.281757796,2.503771001,1.865372143,53088,32787,19264,6652,23195,27162,49557,25.43807949,15.7104866,9.230695513,3.187426627,11.11430557,13.01516567,0.464,43326,155178,18251
04000US38,40,North Dakota,2010,674499,442946,42763,119871,158013,87414,34885,9.654224217,27.06221526,35.67319718,19.73468549,7.875677848,29.24628856,25.9613859,674499,599899,7852,32418,7634,424,330,12023,13919,88.93993913,1.164123297,1.131803012,1.782508202,2.063605728,10287,1017,107,259,549,266,1434,73.90617142,7.306559379,0.768733386,1.86076586,1187,1788,635,928,857,1389,895,15.54886036,23.42153524,8.318050825,12.15614357,11.22609379,18.19491747,0.433,48670,147313,20829
04000US39,40,Ohio,2010,11536182,7720849,915093,2718983,2185983,1210527,690263,11.85223283,35.21611419,28.3127283,15.67867731,8.940247374,24.12843165,25.15530443,11536182,9349702,1394897,17514,196484,1433,14496,206640,355016,81.04676227,12.09149613,1.703197817,1.791233876,3.077413307,183782,88725,7311,8179,25412,19540,22067,51.76724429,24.99183135,2.059343804,2.303839827,67548,46904,18269,10319,16269,12632,25548,34.37837178,23.87166385,9.297958103,5.251827121,8.280063517,6.42902221,0.452,45090,151925,19116
04000US40,40,Oklahoma,2010,3761702,2449213,337222,784855,766595,376600,183941,13.76858607,32.04519166,31.29964605,15.37636784,7.510208381,22.59845546,23.1927792,3761702,2580398,265399,252249,64569,4197,1943,260336,332611,68.5965555,7.055290398,1.716483656,6.920697067,8.842034802,279839,9049,1828,780,18962,8692,13461,84.13401842,2.720595531,0.549590964,0.234508179,12027,8928,6109,1762,5361,15893,15152,18.62658551,13.82706872,9.461196549,2.728863696,8.3027459,24.61397884,0.454,42072,145561,18081
04000US41,40,Oregon,2010,3838957,2614886,294137,653316,915630,478133,273670,11.24855921,24.98449263,35.01605806,18.28504187,10.46584822,28.31881608,29.20688145,3838957,3006730,66777,42615,139199,12532,7120,112044,451940,78.32153369,1.739456837,3.625958822,2.918605236,11.77246841,384133,10500,5528,1166,19520,9106,21987,84.99645971,2.323317255,1.223171217,0.257998849,13378,33864,18405,12049,13358,29552,20980,9.610701226,24.32776098,13.22207774,8.655952988,9.596333307,21.23003757,0.449,46560,157673,20304
04000US42,40,Pennsylvania,2010,12709630,8654829,1000687,3246315,2064342,1445223,898262,11.56218107,37.50871334,23.85190973,16.69845817,10.3787377,26.49388957,27.71739776,12709630,10090201,1323261,14561,347910,2445,19041,190100,722111,79.39020255,10.41148326,2.737373157,1.49571624,5.681605208,126192,378312,18289,66345,38717,57457,36799,17.47542968,52.38972956,2.532713115,9.187645667,102096,83228,18554,5708,39755,45358,55535,29.34552039,23.92227875,5.332988417,1.640654192,11.42680578,13.03727976,0.461,49288,171848,20491
04000US44,40,Rhode Island,2010,1052886,709979,117129,192992,185272,128188,86398,16.49753021,27.18277583,26.09541972,18.05518191,12.16909233,29.88189729,30.61071517,1052886,803871,54909,2098,30729,697,6677,22522,131383,76.34929138,5.215094512,2.918549587,2.139072986,12.47836898,10733,32429,1867,45277,22644,14077,4356,8.169245641,24.68279762,1.421036207,34.46184057,3713,7759,2469,227,2715,1040,13016,12.08304859,25.24976407,8.034755443,0.738715871,8.835302158,3.384425136,0.467,52254,182606,20240
